transacted_price,area_sqm,property_type,tenure,sale_date_raw,planning_area,project_name,sale_month,project_age_years
1921000,105,Apartment,99 yrs lease commencing from 2019,Jan-21,CLEMENTI,CLAVON,2024-01,0
1839000,105,Apartment,99 yrs lease commencing from 2019,Jan-21,CLEMENTI,CLAVON,2024-01,0
2145000,126,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1986000,119,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1369000,71,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1377000,71,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
2071000,126,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1272000,71,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1092000,63,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1317000,71,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
980000,49,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1455000,89,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
1734000,105,Apartment,99 yrs lease commencing from 2019,Dec-20,CLEMENTI,CLAVON,2024-01,0
2850000,155,Condominium,99 yrs lease commencing from 2020,Dec-25,CANBERRA,THE COMMODORE,2024-01,0
1288000,69,Condominium,99 yrs lease commencing from 2020,Nov-25,CANBERRA,THE COMMODORE,2024-01,0
872000,43,Condominium,99 yrs lease commencing from 2020,Nov-25,CANBERRA,THE COMMODORE,2024-01,0
1740000,90,Condominium,99 yrs lease commencing from 2020,Nov-25,CANBERRA,THE COMMODORE,2024-01,0
1120000,58,Condominium,99 yrs lease commencing from 2020,Oct-25,CANBERRA,THE COMMODORE,2024-01,0
1320000,69,Condominium,99 yrs lease commencing from 2020,Sep-25,CANBERRA,THE COMMODORE,2024-01,0
1750000,95,Condominium,99 yrs lease commencing from 2020,Aug-25,CANBERRA,THE COMMODORE,2024-01,0
1340000,69,Condominium,99 yrs lease commencing from 2020,Aug-25,CANBERRA,THE COMMODORE,2024-01,0
866000,43,Condominium,99 yrs lease commencing from 2020,Jul-25,CANBERRA,THE COMMODORE,2024-01,0
1130000,58,Condominium,99 yrs lease commencing from 2020,Jun-25,CANBERRA,THE COMMODORE,2024-01,0
1295000,69,Condominium,99 yrs lease commencing from 2020,Jun-25,CANBERRA,THE COMMODORE,2024-01,0
2250000,110,Condominium,99 yrs lease commencing from 2020,Jun-25,CANBERRA,THE COMMODORE,2024-01,0
1770000,90,Condominium,99 yrs lease commencing from 2020,May-25,CANBERRA,THE COMMODORE,2024-01,0
1360000,69,Condominium,99 yrs lease commencing from 2020,May-25,CANBERRA,THE COMMODORE,2024-01,0
1358888,69,Condominium,99 yrs lease commencing from 2020,May-25,CANBERRA,THE COMMODORE,2024-01,0
1890000,95,Condominium,99 yrs lease commencing from 2020,Apr-25,CANBERRA,THE COMMODORE,2024-01,0
1350000,69,Condominium,99 yrs lease commencing from 2020,Mar-25,CANBERRA,THE COMMODORE,2024-01,0
2450000,132,Condominium,99 yrs lease commencing from 2020,Feb-25,CANBERRA,THE COMMODORE,2024-01,0
1900000,95,Condominium,99 yrs lease commencing from 2020,Feb-25,CANBERRA,THE COMMODORE,2024-01,0
895000,43,Condominium,99 yrs lease commencing from 2020,Feb-25,CANBERRA,THE COMMODORE,2024-01,0
2050000,126,Condominium,99 yrs lease commencing from 2020,Dec-24,CANBERRA,THE COMMODORE,2024-01,0
1904000,126,Condominium,99 yrs lease commencing from 2020,Jun-23,CANBERRA,THE COMMODORE,2024-01,0
2019000,118,Condominium,99 yrs lease commencing from 2020,Jun-23,CANBERRA,THE COMMODORE,2024-01,0
1949000,118,Condominium,99 yrs lease commencing from 2020,Apr-23,CANBERRA,THE COMMODORE,2024-01,0
2549000,155,Condominium,99 yrs lease commencing from 2020,Apr-23,CANBERRA,THE COMMODORE,2024-01,0
1818000,110,Condominium,99 yrs lease commencing from 2020,Apr-23,CANBERRA,THE COMMODORE,2024-01,0
1899000,118,Condominium,99 yrs lease commencing from 2020,Feb-23,CANBERRA,THE COMMODORE,2024-01,0
1766000,110,Condominium,99 yrs lease commencing from 2020,Feb-23,CANBERRA,THE COMMODORE,2024-01,0
1904000,118,Condominium,99 yrs lease commencing from 2020,Feb-23,CANBERRA,THE COMMODORE,2024-01,0
1953000,118,Condominium,99 yrs lease commencing from 2020,Jan-23,CANBERRA,THE COMMODORE,2024-01,0
1496000,95,Condominium,99 yrs lease commencing from 2020,Dec-22,CANBERRA,THE COMMODORE,2024-01,0
1906000,118,Condominium,99 yrs lease commencing from 2020,Dec-22,CANBERRA,THE COMMODORE,2024-01,0
1812000,110,Condominium,99 yrs lease commencing from 2020,Dec-22,CANBERRA,THE COMMODORE,2024-01,0
1930000,118,Condominium,99 yrs lease commencing from 2020,Dec-22,CANBERRA,THE COMMODORE,2024-01,0
2114000,132,Condominium,99 yrs lease commencing from 2020,Dec-22,CANBERRA,THE COMMODORE,2024-01,0
1898000,118,Condominium,99 yrs lease commencing from 2020,Nov-22,CANBERRA,THE COMMODORE,2024-01,0
1806000,110,Condominium,99 yrs lease commencing from 2020,Nov-22,CANBERRA,THE COMMODORE,2024-01,0
1929000,118,Condominium,99 yrs lease commencing from 2020,Nov-22,CANBERRA,THE COMMODORE,2024-01,0
1878000,118,Condominium,99 yrs lease commencing from 2020,Nov-22,CANBERRA,THE COMMODORE,2024-01,0
2068000,132,Condominium,99 yrs lease commencing from 2020,Nov-22,CANBERRA,THE COMMODORE,2024-01,0
1875000,118,Condominium,99 yrs lease commencing from 2020,Oct-22,CANBERRA,THE COMMODORE,2024-01,0
1839000,126,Condominium,99 yrs lease commencing from 2020,Oct-22,CANBERRA,THE COMMODORE,2024-01,0
1967000,136,Condominium,99 yrs lease commencing from 2020,Oct-22,CANBERRA,THE COMMODORE,2024-01,0
2648000,178,Condominium,99 yrs lease commencing from 2020,Oct-22,CANBERRA,THE COMMODORE,2024-01,0
1744000,110,Condominium,99 yrs lease commencing from 2020,Oct-22,CANBERRA,THE COMMODORE,2024-01,0
1486000,95,Condominium,99 yrs lease commencing from 2020,Sep-22,CANBERRA,THE COMMODORE,2024-01,0
1977000,136,Condominium,99 yrs lease commencing from 2020,Sep-22,CANBERRA,THE COMMODORE,2024-01,0
2038000,136,Condominium,99 yrs lease commencing from 2020,Sep-22,CANBERRA,THE COMMODORE,2024-01,0
2100000,136,Condominium,99 yrs lease commencing from 2020,Sep-22,CANBERRA,THE COMMODORE,2024-01,0
2508000,155,Condominium,99 yrs lease commencing from 2020,Sep-22,CANBERRA,THE COMMODORE,2024-01,0
1508000,107,Condominium,99 yrs lease commencing from 2020,Sep-22,CANBERRA,THE COMMODORE,2024-01,0
1824000,110,Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,THE COMMODORE,2024-01,0
2036000,118,Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,THE COMMODORE,2024-01,0
1756000,110,Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,THE COMMODORE,2024-01,0
1154000,69,Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,THE COMMODORE,2024-01,0
1973000,118,Condominium,99 yrs lease commencing from 2020,Jul-22,CANBERRA,THE COMMODORE,2024-01,0
1848000,110,Condominium,99 yrs lease commencing from 2020,Jul-22,CANBERRA,THE COMMODORE,2024-01,0
2172000,133,Condominium,99 yrs lease commencing from 2020,Jul-22,CANBERRA,THE COMMODORE,2024-01,0
1449000,90,Condominium,99 yrs lease commencing from 2020,Jul-22,CANBERRA,THE COMMODORE,2024-01,0
2011000,118,Condominium,99 yrs lease commencing from 2020,Jun-22,CANBERRA,THE COMMODORE,2024-01,0
1238000,69,Condominium,99 yrs lease commencing from 2020,Jun-22,CANBERRA,THE COMMODORE,2024-01,0
2201000,154,Condominium,99 yrs lease commencing from 2020,Jun-22,CANBERRA,THE COMMODORE,2024-01,0
1961000,118,Condominium,99 yrs lease commencing from 2020,Jun-22,CANBERRA,THE COMMODORE,2024-01,0
2682000,177,Condominium,99 yrs lease commencing from 2020,Jun-22,CANBERRA,THE COMMODORE,2024-01,0
1521000,95,Condominium,99 yrs lease commencing from 2020,Jun-22,CANBERRA,THE COMMODORE,2024-01,0
1937000,118,Condominium,99 yrs lease commencing from 2020,May-22,CANBERRA,THE COMMODORE,2024-01,0
1737000,110,Condominium,99 yrs lease commencing from 2020,May-22,CANBERRA,THE COMMODORE,2024-01,0
1522000,95,Condominium,99 yrs lease commencing from 2020,May-22,CANBERRA,THE COMMODORE,2024-01,0
1771500,110,Condominium,99 yrs lease commencing from 2020,May-22,CANBERRA,THE COMMODORE,2024-01,0
1833000,126,Condominium,99 yrs lease commencing from 2020,May-22,CANBERRA,THE COMMODORE,2024-01,0
2556000,155,Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,THE COMMODORE,2024-01,0
1818000,110,Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,THE COMMODORE,2024-01,0
1751000,110,Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,THE COMMODORE,2024-01,0
1527000,95,Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,THE COMMODORE,2024-01,0
1884000,118,Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,THE COMMODORE,2024-01,0
1794000,110,Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,THE COMMODORE,2024-01,0
1144000,69,Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,THE COMMODORE,2024-01,0
1523000,107,Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,THE COMMODORE,2024-01,0
1136000,69,Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,THE COMMODORE,2024-01,0
1433000,90,Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,THE COMMODORE,2024-01,0
1121000,69,Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,THE COMMODORE,2024-01,0
1446000,90,Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,THE COMMODORE,2024-01,0
1464000,90,Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,THE COMMODORE,2024-01,0
1390000,90,Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,THE COMMODORE,2024-01,0
1435000,90,Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,THE COMMODORE,2024-01,0
1578000,107,Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,THE COMMODORE,2024-01,0
2472000,156,Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,THE COMMODORE,2024-01,0
748000,43,Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,THE COMMODORE,2024-01,0
1030000,58,Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,THE COMMODORE,2024-01,0
1439000,90,Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,THE COMMODORE,2024-01,0
1479000,90,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
1000000,58,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
1537000,95,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
761000,43,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
746000,43,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
1761000,110,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
1543000,107,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
2414000,156,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
1998000,136,Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,THE COMMODORE,2024-01,0
2504000,156,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
959000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
2040000,132,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1152000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
948000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
956000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1006000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1168000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1072000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1111000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
730000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1136000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1358000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1108000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1501000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
736000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1121000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
939000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1117000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1816000,118,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1496000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
742000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1129000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
947000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1125000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1506000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
748000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1149000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
955000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1574000,110,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
754000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1116000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1484000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
734000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1140000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1400000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
935000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1114000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1494000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
740000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1148000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1410000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
943000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1122000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1504000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1156000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
951000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1130000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1514000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
752000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1164000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
959000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1138000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1565000,110,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
758000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
2016000,128,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1972000,128,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
2099000,133,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
2465000,155,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
2111000,133,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
2446000,156,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
2123000,153,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1116000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
960000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1155000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1481000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
720000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1124000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1459000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
968000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1163000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1120000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1454000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
976000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1159000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
732000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1128000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1721000,110,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
984000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1179000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
738000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1778000,126,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
992000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1187000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1548000,110,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
744000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1176000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1484000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
700000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1106000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1413000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
994000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1172000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1494000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
721000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1114000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1445000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
992000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1944000,118,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1489000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
727000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1122000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1440000,90,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1176000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1499000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
733000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1130000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1008000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1184000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1551000,110,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
739000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1159000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1141000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
947000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1110000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1517000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
749000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1155000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1160000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1161000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
945000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1119000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
755000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1163000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1221000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1169000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
973000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1115000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1865000,118,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1159000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1230000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1154000,73,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1146000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1547000,95,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
767000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1261000,85,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1256000,85,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
989000,58,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1143000,69,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1599000,110,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
773000,43,Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,THE COMMODORE,2024-01,0
1290000,86,Executive Condominium,99 yrs lease commencing from 2018,Nov-23,CANBERRA,PARC CANBERRA,2024-01,0
1220000,86,Executive Condominium,99 yrs lease commencing from 2018,Nov-23,CANBERRA,PARC CANBERRA,2024-01,0
