Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE GREENWOOD,"3,150,000","2,992.39","1,053",Sep-21,GREENWOOD AVENUE,Resale,Strata,278,"11,331",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
MONTCLAIR @ WHITLEY,"3,200,000","4,068.79",786,Sep-21,WHITLEY ROAD,Resale,Strata,378,"8,466",-,Semi-Detached House,1,Freehold,11,Core Central Region,01 to 05
TUDOR TEN,"6,900,000","9,558.43",722,Aug-21,TUDOR CLOSE,Resale,Strata,888,"7,770",-,Detached House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,750,000","5,608.04",847,Aug-21,WHITLEY ROAD,Resale,Strata,521,"9,117",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","4,779.22",753,Aug-21,MOUNT ROSIE ROAD,Resale,Strata,444,"8,108",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LORNIE 18,"4,750,000","4,714.63","1,008",Aug-21,LORNIE ROAD,Resale,Strata,438,"10,845",-,Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"3,200,000","3,153.85","1,015",Aug-21,HILLCREST ROAD,Resale,Strata,293,"10,922",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
HILLCREST VILLA,"3,200,000","2,906.28","1,101",Aug-21,HILLCREST ROAD,Resale,Strata,270,"11,852",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
HILLCREST VILLA,"3,350,000","3,153.85","1,062",Aug-21,HILLCREST ROAD,Resale,Strata,293,"11,433",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
THE GREENWOOD,"3,058,000","3,358.37",911,Aug-21,GREENWOOD AVENUE,Resale,Strata,312,"9,801",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
THE GREENWOOD,"3,040,000","3,024.68","1,005",Jul-21,GREENWOOD AVENUE,Resale,Strata,281,"10,819",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
WATTEN RESIDENCES,"3,600,000","3,110.8","1,157",Jul-21,WATTEN RISE,Resale,Strata,289,"12,457",-,Terrace House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,850,000","5,651.1",858,Jul-21,WHITLEY ROAD,Resale,Strata,525,"9,238",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,800,000","5,715.68",840,Jul-21,WHITLEY ROAD,Resale,Strata,531,"9,040",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"3,068,000","3,153.85",973,Jul-21,HILLCREST ROAD,Resale,Strata,293,"10,471",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
